Query,Label
% = select count * all_users all_users all_users all_users all_users --,1.0
select * sat beat = soon wire = island,0.0
salazar borja,0.0
xqvq = = select pg_sleep --,1.0
|| select jfxs dual = char ||char ||char ||char = regexp_substring repeat right char null --,1.0
gdcg = = select count * generate_series --,1.0
select power ;,0.0
ipfy =,1.0
select blue left join,0.0
w,0.0
['= function procedure do analyse parameters extractvalue concat control c select case = parameters else list end - -'],1.0
,0.0
gail,0.0
corella,0.0
- order --,1.0
velov @ expozaragozafloral ac,0.0
szeto,0.0
% union select nullnullnullnullnull #,1.0
ashida @ gaudiomy,0.0
tubal,0.0
['= mean union of select a nullnullnullnullnullnullnullnull - -'],1.0
boolean mode = select count * rdb $ field rdb $ type rdb $ collation rdb $ function #,1.0
['- = allows union to select #'],1.0
select * tone mathematics - - - -,0.0
select football lovely left join,0.0
corey,0.0
['- + key select variable rlcy = key union number select - -'],1.0
f,0.0
% select * select sleep sddo #,1.0
fredman @ cor-jetto,0.0
select lpad customername abc leftpadcustomername customer ;,0.0
= convert int select char +char +char +char +char + select case = char else char end +char +char +char +char +char =,1.0
restriction also become increasingly difficult enforce use device become ubiquitous,0.0
,0.0
,0.0
claudio,0.0
select case = else * select mysqldb end #,1.0
netty,0.0
,0.0
ataba ad,0.0
cartago b,0.0
election decided two month stopped voting & quot ; need better system & quot ; said,0.0
,0.0
= *,1.0
select pleasureid id color shelf date,0.0
flore,0.0
select * generate_series case = else end limit --,1.0
select * coal order beside desc,0.0
victoria de los angeles,0.0
nierola porcel,0.0
ferragut e,0.0
select mid sql tutorial - extractstring ;,0.0
sleep =,1.0
['% select select * select we sleep in gcrr #'],1.0
['% array procedure when analyse extractvalue concat out c x select list case = use else end % ='],1.0
berbaandreguy @ campanasextractorassh,0.0
select * bear standard,0.0
['row > 9 select count * list concat t select move elt = floor rand * select fourth union select first union select select place union select in group - - fwzl'],1.0
=,1.0
riordan,0.0
['= public select count * all _ other users all _ current users find all _ other users all _ users list all _ users'],1.0
keom = = select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys --,1.0
sleep fdvc like fdvc,1.0
rlike sleep gtfo = gtfo,1.0
select column_name throattell,0.0
ienne,0.0
whatever whatever,1.0
& quot ; secretary state also admitted & apos ; guilty along barack obama & quot ; automatic pilot & quot ; incendiary revelation whistleblower edward snowden nsa & apos ; spying activity emerged,0.0
= make_set = --,1.0
limitable,0.0
['let crzr = empty elt = good sleep #'],1.0
regas @ zonamodelostk,0.0
% union select nullnullnullnullnull #,1.0
= select count * domaindomains domaincolumns domaintables --,1.0
select * user id = # union select version version --,1.0
['christian union for select of nullnull - -'],1.0
also thursday syrian activist group said people killed since start country & apos ; civil war nearly three year ago,0.0
select option_value wp_options option_name = _houzez_property_status_ limit,0.0
char ||char ||char ||char = regexp_substring repeat right char null vfoh = vfoh,1.0
['higher hsws ='],1.0
- elt = jpnz = jpnz,1.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys qblj like qblj,1.0
['- = be group concat select an case = else set end floor to rand * for min #'],1.0
select like abcdefgupper hex randomblob / % =,1.0
select drawn select wrong,0.0
figure show example parsing help punctuation prediction transcribed speech text,0.0
select back sand clay shelter,0.0
hat = union select nullnullnullnullnull #,1.0
sugesto,0.0
call regexp_substring repeat right char null,1.0
byron @ vinavilanogl,0.0
datario,0.0
,0.0
eja,0.0
- % union select --,1.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys hcjz like hcjz,1.0
rbmn = char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
aminta,0.0
['name exp ~ select * 0 select concat x select x elt = y x x'],1.0
['= convert int void select char + char + char + closing char + moving char + set select base case = do char set else char set end + char + char + move char + char + char hbfr like char hbfr'],1.0
select * angle = uncle = call,0.0
select benchmark md c % =,1.0
c/ zahara de los atunes b,0.0
persidsky @ filtraciondehumosmd,0.0
['= qqpjq | | int select upper case name else with end pointer rdb $ in database | | string qzvzq value mjkl = data mjkl'],1.0
pasaje alcobendas s/n,0.0
c,0.0
delete headed,0.0
['in updatexml concat is e to select elt = type x'],1.0
& apos ; second job said fund % nonprofit ; rest covered private donation,0.0
['enter begin = new dbms _ root locksleep'],1.0
select * hurried like % child %,0.0
+ select stdl =,1.0
gabriela,0.0
['- = return qqpjq | | var select for case 2 else int end in rdb $ the database | | var qzvzq... iwab = type iwab'],1.0
select * personal sink = nation,0.0
['% = dbms _ process utilitysqlid _ test to _ be sqlhash chr | | chr | | chr | | chr | | s chr | | else select in case = else name end dual | | s chr | | chr | | n chr | | n chr | | chr % ='],1.0
select * joined essential pole support,0.0
e tr,0.0
,0.0
% elt = sleep #,1.0
- = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
- union select --,1.0
llobet viader,0.0
select * prepare solar = fighting garden = well,0.0
['- f xutm = new union resources select #'],1.0
=,1.0
- union select #,1.0
['- active boolean logic mode union mode select - -'],1.0
['char + def char + read char + edit char + do char + sort select case = write char all else char end + char + do char + char + char + sort char else yxpi = yxpi'],1.0
saus llaras,0.0
['- in order #'],1.0
- jybu = char +char +char +char +char + select case = char else char end +char +char +char +char +char --,1.0
+ select xlvq = = select count * sysibmsystables sysibmsystables sysibmsystables +,1.0
select employeeseat count ordersfairlyid interiorfrom ordersinner join imagine ordersfearid = employeesthingid,0.0
['= select * var select * var select to concat 0 select line elt = x - -'],1.0
envelar,0.0
= union select nullnullnull --,1.0
select applied suggest full outer join,0.0
select * dog select * gave,0.0
e+,0.0
town geisingen first officially documented year deed donation possession st,0.0
['= else utl _ inaddrget _ host _ access address with chr | | chr | | chr | | chr | | return chr | | while select case = else [UNK] end the dual | |... chr | |... chr | | chr | | chr | | chr iuao = end iuao'],1.0
|| select scqw = = dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
+ select lawc = = select count * generate_series --,1.0
['else zxho = = be like for abcdefgupper and hex the randomblob / - -'],1.0
select * express fetch first percent row,0.0
make_set = sgjj like sgjj,1.0
canella,0.0
c/ san ildefonso h,0.0
- % = * % =,1.0
berrigandemme @ soyriojanokg,0.0
xqam =,1.0
e,0.0
v,0.0
agresiva,0.0
= = like abcdefgupper hex randomblob / --,1.0
select * soldier order catch desc,0.0
select socialgreatdress body left join order sobetweenid = cleansheep order wonare,0.0
= like abcdefgupper hex randomblob / bkcs = bkcs,1.0
vitalia,0.0
periodistes,0.0
calaba ear,0.0
= * wvma like wvma,1.0
- union select --,1.0
select orderid quantity case quantity > quantity greater quantity = quantity else quantity end quantitytext orderdetails ;,0.0
['will select file count * other sysibmsystables some sysibmsystables other sysibmsystables example vcgc something like that vcgc'],1.0
= sleep #,1.0
borjabad,0.0
select * select sleep srmq cbaj = cbaj,1.0
= rlike select case = else end --,1.0
+ select unpz =,1.0
% = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr % =,1.0
select * frozen crowd = forward = soil,0.0
['number select * the user list id = \\ < = int union name select @ @ version - -'],1.0
poligono galiana,0.0
= = select pg_sleep --,1.0
nessa,0.0
alano,0.0
['='],1.0
one intersex person according bbc said year later & quot ; neither man woman,0.0
bellprat,0.0
select potato exact full outer join,0.0
ginebrosa la,0.0
select * capital kill = oxygen airplane = known,0.0
trouble,0.0
|| select cqjw dual = = select count * domaindomains domaincolumns domaintables ||,1.0
e+,0.0
|| select hshf = = ||,1.0
|| select jnsd dual = union select nullnullnullnullnullnullnull #,1.0
jewish congregation built bath deep ground order reach groundwater essential ritual washing,0.0
['wuio = = type select count * object rdb $ int field rdb $ field type name rdb $ the collation type rdb $ public function - -'],1.0
|| select fjlg dual =,1.0
['% average sleep #'],1.0
& quot ; bulgarian consumer receive gas south stream discounted rate entire project start operating,0.0
% union select nullnullnullnullnullnullnull --,1.0
peluffo @ psicoencuentronlineva,0.0
select * select sleep srmq -- mmjk,1.0
- = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
select * language = goose smoke =,0.0
= select select count * concat select elt = floor rand * information_schemacharacter_sets group --,1.0
['= = select x count * else generate _ file series - -'],1.0
tbve =,1.0
first three match lunch break pasta tournament moved crucial phase,0.0
select minute : : ;,0.0
select * population question = certain,0.0
carew @ koinupni,0.0
,0.0
['= new benchmark in md x bemh = max bemh'],1.0
falicov,0.0
ronen,0.0
select * cloth select balloon mineral,0.0
select * food lip ordinary mix,0.0
boolean mode = select count * all_users all_users all_users all_users all_users --,1.0
['if select case = null else * end select what mastersysdatabases end'],1.0
- = ctxsysdrithsxsn chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr,1.0
+ select qaar = = select count * all_users all_users all_users all_users all_users +,1.0
['8 esks ='],1.0
['the make _ match set = ='],1.0
= utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr -- icxn,1.0
select * measure accurate observe suggest current,0.0
& quot ; cartel stupid think dig radar & quot ; said u attorney district southern california laura diffy press conference held front warehouse san diego end tunnel discovered,0.0
grup de la pau,0.0
select * yellow order saddle,0.0
rd f,0.0
ovar,0.0
['= return qqpjq | | randomly select case 1 else the end value rdb $ return database | | qzvzq return ycuo file like a ycuo'],1.0
select youth tape union,0.0
costana,0.0
select * limited struck long machine,0.0
syer = rlike select case = else end --,1.0
u,0.0
['just select * and select your sleep times fzno int yctp = yctp'],1.0
kinamon,0.0
select wasteid id surprise morning whole,0.0
airport building evacuated television footage revealed numerous ambulance police car arrived terminal,0.0
make_set =,1.0
- qhlb = union select #,1.0
c,0.0
peiser,0.0
rlike sleep boto = boto,1.0
+ select qpxk = procedure analyse extractvalue concat c benchmark md +,1.0
calle mitjana b,0.0
clye = char ||char ||char ||char = regexp_substring repeat right char null --,1.0
['domain ogzn = = name select code count * class domaindomains superfamily domaincolumns family domaintables - -'],1.0
carrer alp s/n -d,0.0
vogin,0.0
select * user id = union select < @ version --,1.0
select factory cell union,0.0
['no union group select null - -'],1.0
select * load living,0.0
lugo,0.0
select recordid id southern famous rabbit,0.0
['pick row > select count * concat select elt = union floor is rand * select union select union group select groups union select group group select x'],1.0
select fullid id whether exercise speech,0.0
['extractvalue and concat for c with select type elt = function mhfc = type mhfc'],1.0
