Query,Label
benalup-casas viejas,0.0
"= make_set = 7684,7684 --",1.0
select * around laugh research greatly,0.0
"% = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 % =",1.0
damico urrea,0.0
rocky,0.0
gazprom said construction begin downstream country year & apos ; end,0.0
select distinct however instead,0.0
sleep #,1.0
select avg collect leather select sum forgot,0.0
select * herd like % worse %,0.0
"procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x52515a50 ,1 szib like szib",1.0
"c/ ferriol , 11d",0.0
"-1585 % union select 8818,8818,8818,8818,8818,8818 #",1.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7",1.0
=,1.0
765e+15,0.0
"-1303 union select 4840,4840 #",1.0
select * anywhere mountain = aboard motion = moment,0.0
select * product orange = sudden,0.0
"= benchmark , md5 0x76555642 hmqq = hmqq",1.0
estolano boget,0.0
"select * user id = +\ union select null , @ @ version --",1.0
"['-3278 tlt = 1032,3623 zxig like zxig']",1.0
"select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 vcup = vcup",1.0
retejador,0.0
"['xhmm = union select null , null , nul --']",1.0
=,1.0
"exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x # mpyu",1.0
"-6186 boolean mode union select 2990,2990,2990 #",1.0
"['= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 tzog like tog']",1.0
select * forgotten special even,0.0
xyuy =,1.0
['% rlike select cafse = else 0x28 end % ='],1.0
select avg notice set,0.0
select * shut larger like full %,0.0
-5800 = tcab like tcab,1.0
"% union select null , null , null , null #",1.0
['ycvh = slepe #'],1.0
birney-warbeck @ lamejorplayagl,0.0
select suppliername supplier,0.0
= select else drop function ucko --,1.0
severo,0.0
dosenbac,0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
"% = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
select gave feature right join,0.0
"-4828+ select qxnw = union select 9488,9488 --",1.0
select * select sleep srmq % =,1.0
"['union select null , nUull --']",1.0
"select select count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x =",1.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
"uels = = dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
select * compare journey = improve city = trick,0.0
1|| select pyga dual = select * select sleep sddo #,1.0
['% = qqpjq|| select case else end rdb $ database ||qvzzq % ='],1.0
"select case = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null else char ||char ||char ||char end value",1.0
stader-sablon6 @ miami-beachag,0.0
= #,1.0
"% = select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 % =",1.0
* |,1.0
"1|| select frrk dual = extractvalue , concat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 ||",1.0
"-8007 = union select 9649,9649,9649,9649,9649,9649,9649,9649,9649 --",1.0
"-3525 = union select 3522,3522,3522,3522,3522,3522,3522,3522,3522 #",1.0
"= dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
"select , voice , wrapped cloud flower null",0.0
"union select null , null --",1.0
course performance respective active scene illuminated,0.0
"nuku = union select null , null , null , null , null #",1.0
"1|| select wcad dual = elt = , sleep #",1.0
san vicente de la cabeza,0.0
-7903 = = --,1.0
['exnd xksk = xksk'],1.0
varley @ tecnoindomoki,0.0
posa mura,0.0
select count distinct gently magnet,0.0
"kamau bell , product decentralized world american comedy",0.0
"['upjw = = select count * all_users t1 , all_users t2 , all_users t3 , all_users 4 , all_users t5 --']",1.0
"select blueid id , seven classroom acre",0.0
"select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 =",1.0
select count properly establish,0.0
puws =,1.0
select neighbor wide union,0.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 % =",1.0
vies canales,0.0
['create user namP identified pass123 temporary tablespace temp default tablespace user ;'],1.0
"select * user id = - @ < @ union select null , version --",1.0
"['% hcar ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null % =']",1.0
"= union select null , null , null , null #",1.0
"-8771 union select 6302,6302,6302,6302,6302 #",1.0
martn del ro,0.0
select * sight order advice desc,0.0
andi,0.0
"elt = 4249,7259 xjns = xjns",1.0
"select * tonight order paint asc , mass desc",0.0
select top * lift sound = shoulder select * fur,0.0
"[', @ vraiable']",1.0
"union select null , null #",1.0
mszg = rlike sleep --,1.0
trincha-32r1,0.0
,0.0
"-8026 elt = 4516,4516 # bsqo",1.0
-2165 = = --,1.0
['-3q30 % order #'],1.0
"['1+ select dbvq = = benchmark , md5 0x544d5ac #']",1.0
['= select pg_sleep baHia = baia'],1.0
['= select * select seep gcrr #'],1.0
"= = dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
"['% union select null , null , null , Bull , null , null #']",1.0
select * select sleep gcrr #,1.0
"select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , , ldlp = ldlp",1.0
"make_set = 8403,8899 =",1.0
sotalugo,0.0
['1+ seelct unpz ='],1.0
disentrica,0.0
select count write poet,0.0
select avg cook offer select sum total,0.0
--,1.0
midkiff_mikuni @ directoriogratuitokh,0.0
bar7ech7r5,0.0
"= select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
"[', convert int , select char +char +char +char +char + sEelect case = char else char end +char +char +char +char +char']",1.0
farhan,0.0
tr99ma,0.0
select * giant fetch first row select top percent * sure,0.0
% sleep % =,1.0
= sleep #,1.0
agramontesa,0.0
uaoz =,1.0
-5356 = #,1.0
select * wp_posts id = limit,0.0
malen,0.0
select table minute inner join,0.0
select mountain shoe select believed,0.0
burness,0.0
"spite heart defect , burt could deterred pursuing dream",0.0
"& quot ; boarding process smoothest seen airline career , & quot ; said",0.0
,0.0
['= #'],1.0
=,1.0
"fray bernardino de sahagun , 9c",0.0
select top percent * cold select * particular fetch first percent row onlyselect top * express,0.0
,0.0
espiloc3o,0.0
% = qqpjq|| select case else end rdb $ database ||qzvzq % =,1.0
"-3604 fyev = union select 7259,7259,7259,7259 --",1.0
"% union select null , null , null , null , null , null , null , null --",1.0
select * fetch first row select top percent * needle,0.0
"select acustomername customername1 , bcustomername customername2 , acityfrom customer , customer bwhere acustomerid < > bcustomerid acity = bcity",0.0
"procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x52515a50 ,1 hofy like hofy",1.0
"['call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , nll =']",1.0
select sink purpose select easy,0.0
"carrer peru , 9f",0.0
select * gather watch 1996-07-01 1996-07-31,0.0
c/ paralela al c/jon quebradizo,0.0
select *,0.0
select * flame men since09/01/1996minute teeth15/31/1996rocky,0.0
1|| select qstz =,1.0
"['-3326+ select xitp = union select 7621,7621,7621,7621,7621,7621,76f1,7621,7621,7621 #']",1.0
['='],1.0
['xiqw = rlike sllep --'],1.0
"select appropriate , individual+ , + already+ + movie+ , + wheat together nobody",0.0
re53nc19g93s8,0.0
"['= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysfusers sys7']",1.0
select count languageid church,0.0
"av jose ferrandez cruz , 8b",0.0
select * soldier leaf = completely instant = threw,0.0
"['updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 kQudh like kudh']",1.0
= sleep #,1.0
= --,1.0
two huge blue stacker reclaimer machine distribute load coal required,0.0
select last_day 2017-02-10 09:34:00 ;,0.0
['1+ sWelect basp ='],1.0
"1+ select myrb = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 +",1.0
"['nlig = = benchmark , m5 0x6d457153 #']",1.0
-4557 = -- kkte,1.0
['='],1.0
great work art affecting lesson u,0.0
select earlier water left join,0.0
esks =,1.0
"-3126 union select 6718,6718,6718,6718,6718 --",1.0
enconadura,0.0
bewk = sleep --,1.0
"select column1 , column2 , table_name condition ;",0.0
"procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x52515a50 ,1 ikhr = ikhr",1.0
"call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null =",1.0
select * several individual,0.0
"% char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null % =",1.0
"= char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --",1.0
['-6831 % = --'],1.0
select * course sense = cool,0.0
"make_set = 8403,8899",1.0
-7378 = bnmn like bnmn,1.0
"-9145 xyya = union select 8950,8950,8950,8950,8950,8950,8950,8950 --",1.0
sagues villacro,0.0
['= select upper xmltype chr ||chr ||cHhr ||chr ||chgr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ||chr dual'],1.0
"select * boy football sudden , weak , process",0.0
,0.0
,0.0
,0.0
"select ever , coach+ , + list+ + position+ , + gravity famous choose",0.0
"call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null cuzi like cuzi",1.0
"call regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null gsdq = gsdq",1.0
,0.0
"['updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 vedm = ved']",1.0
bjerg @ hangartallereser,0.0
dolores,0.0
purgerso1,0.0
['% = * % ='],1.0
select sleep mmvf like mmvf,1.0
,0.0
['='],1.0
"-5572 union select 8131,8131 #",1.0
frieda6,0.0
sleep kapr = kapr,1.0
"= select count * domaindomains t1 , domaincolumns t2 , domaintables t3 =",1.0
"['% = dbms_piperceive_message chr ||chr ||chr ||chr ,5 --']",1.0
select * nearer may = pleasant city = told,0.0
nodal,0.0
"['select dbms_pipereceive_message chr ||chr ||chr ||achr ,5 dual quqx = quqx']",1.0
"xuvz = = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
barakaldo,0.0
philip @ davidymamensa,0.0
= select else drop function nxbe --,1.0
doce de novembro,0.0
donadieu zanotti,0.0
"= union select null , null , null , null --",1.0
broto,0.0
"procedure analyse extractvalue , concat 0x5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1 =",1.0
select count saved wherever,0.0
-,1.0
% order #,1.0
"= select * select * select concat 0x7171706a71 , select elt = 8113,1 ,0x717a767a71,0x78 , , --",1.0
osuh =,1.0
select top * shot dry = welcome,0.0
"= select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
select bridge able select thing,0.0
"['= elt = , lseep --']",1.0
tea party aghast,0.0
mcduffie,0.0
valdovio,0.0
"-8043 % make_set = 9354,7185 % =",1.0
"vendeja , ,",0.0
"select promised , additional , learn value order null",0.0
arres,0.0
select * social run 1996-07-01 1996-07-31,0.0
"-8773 % union select 8941,8941,8941,8941,8941,8941 #",1.0
inviolada,0.0
ar2e5tad6,0.0
=,1.0
"['extractvalue , coZncat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 pphf = pphf']",1.0
kbjt = = * --,1.0
= sleep #,1.0
"% = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
"['1+ seelct hsef = = select count * generate_series 1,5000000 +']",1.0
espineta astorquiza,0.0
% sleep #,1.0
incisivo,0.0
"= select count * generate_series 1,5000000 zwov = zwov",1.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x jwbt = jwbt",1.0
"select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x",1.0
['; exec masterxp_cudshell'],1.0
"select married , dug , zerofrom work dollar null",0.0
update prevent set chicken = diseasewhere practice = soft,0.0
epfz =,1.0
select * user id = { = = --,1.0
mlpf =,1.0
['select * usre id = < @ = --'],1.0
% sleep % =,1.0
['select * user nid = = --'],1.0
"['updatexml , concat 0x2e,0x7171706a71 , seleVt elt = 3393,1 ,0x717a767a71 ,1161 dtym = dtym']",1.0
,0.0
189e+15,0.0
-7561 ilrm = = qqpjq|| select case else end rdb $ database ||qzvzq --,1.0
"char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null aovy = aovy",1.0
"select * user id = * $ union select null , @ @ version --",1.0
"['char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||cJar , null ,0 ,500000000 , null drui like drui']",1.0
", select * generate_series 2636,2636 , case = else end limit",1.0
turcia,0.0
8otijo,0.0
"1+ select luwn = union select null , null , null , null , null , null #",1.0
-5757 % = % =,1.0
"pl francisca pacheco ,",0.0
['select * select slepe ydpu ='],1.0
11804986y,0.0
select * slave order wire,0.0
"= = select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 --",1.0
63482988k,0.0
lehmann cruanas,0.0
424e+15,0.0
hussenot @ habitaciondepanicocl,0.0
select avg printed single,0.0
"select * shine order owner asc , soon desc",0.0
select * cave = twenty baseball = volume struggle = available,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 ijyi = ijyi",1.0
select avg cotton mother,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 jgoq = jgoq",1.0
select * noun fetch first percent row,0.0
"-6020+ select isrz = union select 2489,2489,2489,2489,2489,2489,2489,2489 --",1.0
= = #,1.0
825e+15,0.0
-8911 % = #,1.0
"calle carme karr , , 10a",0.0
"select valuable , dozen , importancefrom curve statement null",0.0
"select column_name zipper , hot",0.0
co8mov8mi886o,0.0
oqyo =,1.0
1|| select glyc dual =,1.0
"pobla de crvoles , la",0.0
dositeo,0.0
"['1|| select hdpi = mjke_set = 8403,8899 ||']",1.0
= * qsrz = qsrz,1.0
"world & apos ; largest bank , including ubs , barclays , deutsche bank rb , confirmed co-operating regulator investigation world & apos ; largest financial market , $",0.0
,0.0
17923027r,0.0
humaina,0.0
scanlon @ theroxyblueng,0.0
confrides,0.0
"select strcmp sql tutorial , sql tutorial ;",0.0
91512497m,0.0
"['= utl_inaddrget_host_address select distinct column_name select distinct column_name , rownum liVmit all_tab_columns limit = =']",1.0
"make_set = 8403,8899 nsyl = nsyl",1.0
select case = else * select mastersysdatabases end --,1.0
"['char ||char ||chac ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null vukd = vukd']",1.0
4ns38a5o4,0.0
select count point fact,0.0
baarova @ hrmslmil,0.0
"-1597 union select 6038,6038,6038,6038,6038,6038,6038,6038,6038,6038 --",1.0
gwillimsomerset @ mystyleperfumenl,0.0
['sleep taaj = taUaj'],1.0
